"364416141403013946_11274015","Washington","tesefever","11274015","250","243","137","","âœŒ"
"364414388189350471_46651105","Washington","fluette","46651105","206","132","129","","Yummy :)"
"364416263213308830_281783349","Washington","jackevh","281783349","42","63","126","","Wow"
"364412377078613068_11620432","Washington","brosephofdc","11620432","208","198","209","","@bakedandwireddc with the freshest of bits as always"
"364412632222607731_9394809","Washington","sarahenewsome","9394809","48","47","42","","Today's shoe is a ballet flat-loafer hybrid. A baloafer, if you will."
"364421182970382651_6761265","Washington","christophertoddfreeman","6761265","127","90","71","",""
"364418266361606313_40392411","Washington","lili_king13","40392411","228","229","195","","#dc #washingtonmonument #monument #washington #hometown #beautiful"
"364419082715472726_54582119","Washington","pedrojm13","54582119","37","11","24","","DC"
"364418081048568653_54582119","Washington","pedrojm13","54582119","104","10","36","","Yum"
"364418255329421155_27661272","Washington","ethandparry","27661272","0","0","244","","#fdrmemorial #oneofmyfavoritepresidents"
"364419747557168488_221544628","Washington","melissagaletto","221544628","170","42","55","","Inaccurate title, but ""wooooooo!"" nonetheless"
"364418849623409414_196924255","Washington","getawaydriver","196924255","167","157","147","","D.C. From my view"
"364417060531553221_1161231","Washington","gossage","1161231","51","36","77","","My students and I outside the White House, after our tour"
"364420453355255303_5242076","Washington","dede_","5242076","51","35","20","","ManhÃ£ de inverno"
"364417613377506353_16494290","Washington","veroblank","16494290","0","0","129","","#pelicans #pelicanos #birds #nature #venezuela #beach #air #above #bw #insta_ve #instagood"
"364416263213308830_281783349","Washington","jackevh","281783349","42","63","126","","Wow"
"364412065551738636_27661272","Washington","ethandparry","27661272","54","36","36","",""
"364416102544111746_144011213","Washington","elmaalovesyouu","144011213","231","223","174","","In DC reppin' our home í ½í¸Š #florida #floridians @allycatt14 @taplove101"
"364416741381814355_182949397","Washington","sumphotographs","182949397","250","251","253","","Happy 20th Birthday to my wonderful and amazing friend, The Dame of Omaha, Miss @sunannefun! Love you so much and wish I was there to celebrate with you, but see ya in 2 days!!!!!"
"364416141403013946_11274015","Washington","tesefever","11274015","250","243","137","","âœŒ"
"364416817688953356_174250463","Washington","sayra_jordan","174250463","226","166","158","","Lincoln memorial."
"364412377078613068_11620432","Washington","brosephofdc","11620432","208","198","209","","@bakedandwireddc with the freshest of bits as always"
"364414388189350471_46651105","Washington","fluette","46651105","206","132","129","","Yummy :)"
"364412632222607731_9394809","Washington","sarahenewsome","9394809","48","47","42","","Today's shoe is a ballet flat-loafer hybrid. A baloafer, if you will."
"364412435203310044_174250463","Washington","sayra_jordan","174250463","220","226","198","",":)"
"364420453355255303_5242076","Washington","dede_","5242076","51","35","20","","ManhÃ£ de inverno"
"364418849623409414_196924255","Washington","getawaydriver","196924255","167","157","147","","D.C. From my view"
"364422040312514066_22712464","Washington","theoutletdivide","22712464","53","49","46","","Not So Mini"
"364422933512667717_174250463","Washington","sayra_jordan","174250463","60","36","50","","Vietnam memorial."
"364419747557168488_221544628","Washington","melissagaletto","221544628","170","42","55","","Inaccurate title, but ""wooooooo!"" nonetheless"
"364418255329421155_27661272","Washington","ethandparry","27661272","0","0","244","","#fdrmemorial #oneofmyfavoritepresidents"
"364418081048568653_54582119","Washington","pedrojm13","54582119","104","10","36","","Yum"
"364417613377506353_16494290","Washington","veroblank","16494290","0","0","129","","#pelicans #pelicanos #birds #nature #venezuela #beach #air #above #bw #insta_ve #instagood"
"364419082715472726_54582119","Washington","pedrojm13","54582119","37","11","24","","DC"
"364416817688953356_174250463","Washington","sayra_jordan","174250463","226","166","158","","Lincoln memorial."
"364418266361606313_40392411","Washington","lili_king13","40392411","228","229","195","","#dc #washingtonmonument #monument #washington #hometown #beautiful"
"364417060531553221_1161231","Washington","gossage","1161231","51","36","77","","My students and I outside the White House, after our tour"
"364416141403013946_11274015","Washington","tesefever","11274015","250","243","137","","âœŒ"
"364414388189350471_46651105","Washington","fluette","46651105","206","132","129","","Yummy :)"
"364416102544111746_144011213","Washington","elmaalovesyouu","144011213","231","223","174","","In DC reppin' our home í ½í¸Š #florida #floridians @allycatt14 @taplove101"
"364416741381814355_182949397","Washington","sumphotographs","182949397","250","251","253","","Happy 20th Birthday to my wonderful and amazing friend, The Dame of Omaha, Miss @sunannefun! Love you so much and wish I was there to celebrate with you, but see ya in 2 days!!!!!"
"364416263213308830_281783349","Washington","jackevh","281783349","42","63","126","","Wow"
"364425064959976672_52293080","Washington","kaaiiit","52293080","250","50","76","","Writing my Tuesday priority to do list on bright red paper so I'm scared into doing everything."
"364425744493414209_22225608","Washington","jonswaine","22225608","107","78","109","","#sorryfeminists"
"364422933512667717_174250463","Washington","sayra_jordan","174250463","60","36","50","","Vietnam memorial."
"364424292838399176_33507550","Washington","lifeofjuantwo","33507550","45","43","48","","Philadelphia Gunboat"
"364424642590414098_243335004","Washington","miyagifoodtruck","243335004","174","148","25","","We're out here !! Between"
"364418255329421155_27661272","Washington","ethandparry","27661272","0","0","244","","#fdrmemorial #oneofmyfavoritepresidents"
"364418849623409414_196924255","Washington","getawaydriver","196924255","167","157","147","","D.C. From my view"
"364419082715472726_54582119","Washington","pedrojm13","54582119","37","11","24","","DC"
"364419747557168488_221544628","Washington","melissagaletto","221544628","170","42","55","","Inaccurate title, but ""wooooooo!"" nonetheless"
"364422040312514066_22712464","Washington","theoutletdivide","22712464","53","49","46","","Not So Mini"
"364418266361606313_40392411","Washington","lili_king13","40392411","228","229","195","","#dc #washingtonmonument #monument #washington #hometown #beautiful"
"364420453355255303_5242076","Washington","dede_","5242076","51","35","20","","ManhÃ£ de inverno"
"364417613377506353_16494290","Washington","veroblank","16494290","0","0","129","","#pelicans #pelicanos #birds #nature #venezuela #beach #air #above #bw #insta_ve #instagood"
"364420958650940492_194036582","Washington","dancemotionusa","194036582","83","82","96","","Mint leaves wit water and raw honey #movewitme #dancemotionusa #dancelife  @soflossii @krowzo@yahoo"
"364418081048568653_54582119","Washington","pedrojm13","54582119","104","10","36","","Yum"
"364423482565490203_5242076","Washington","dede_","5242076","28","42","51","","Nozes"
"364417060531553221_1161231","Washington","gossage","1161231","51","36","77","","My students and I outside the White House, after our tour"
"364416817688953356_174250463","Washington","sayra_jordan","174250463","226","166","158","","Lincoln memorial."
"364416741381814355_182949397","Washington","sumphotographs","182949397","250","251","253","","Happy 20th Birthday to my wonderful and amazing friend, The Dame of Omaha, Miss @sunannefun! Love you so much and wish I was there to celebrate with you, but see ya in 2 days!!!!!"
"364416263213308830_281783349","Washington","jackevh","281783349","42","63","126","","Wow"
"364428556573858396_7421525","Washington","_l0vebug","7421525","126","139","121","","#think"
"364428308465068300_261787569","Washington","kathleenlandymckenna","261787569","8","8","68","","Welcome to the world Emma Blue! A proud mama and a thrilled big sis :)"
"364427963232044092_284552704","Washington","kingrogue","284552704","236","230","216","","Why is this my life right now!? Smh...."
"364425064959976672_52293080","Washington","kaaiiit","52293080","250","50","76","","Writing my Tuesday priority to do list on bright red paper so I'm scared into doing everything."
"364425744493414209_22225608","Washington","jonswaine","22225608","107","78","109","","#sorryfeminists"
"364424642590414098_243335004","Washington","miyagifoodtruck","243335004","174","148","25","","We're out here !! Between"
"364422933512667717_174250463","Washington","sayra_jordan","174250463","60","36","50","","Vietnam memorial."
"364424292838399176_33507550","Washington","lifeofjuantwo","33507550","45","43","48","","Philadelphia Gunboat"
"364418255329421155_27661272","Washington","ethandparry","27661272","0","0","244","","#fdrmemorial #oneofmyfavoritepresidents"
"364420958650940492_194036582","Washington","dancemotionusa","194036582","83","82","96","","Mint leaves wit water and raw honey #movewitme #dancemotionusa #dancelife  @soflossii @krowzo@yahoo"
"364418849623409414_196924255","Washington","getawaydriver","196924255","167","157","147","","D.C. From my view"
"364417613377506353_16494290","Washington","veroblank","16494290","0","0","129","","#pelicans #pelicanos #birds #nature #venezuela #beach #air #above #bw #insta_ve #instagood"
"364419747557168488_221544628","Washington","melissagaletto","221544628","170","42","55","","Inaccurate title, but ""wooooooo!"" nonetheless"
"364422040312514066_22712464","Washington","theoutletdivide","22712464","53","49","46","","Not So Mini"
"364418266361606313_40392411","Washington","lili_king13","40392411","228","229","195","","#dc #washingtonmonument #monument #washington #hometown #beautiful"
"364420453355255303_5242076","Washington","dede_","5242076","51","35","20","","ManhÃ£ de inverno"
"364423482565490203_5242076","Washington","dede_","5242076","28","42","51","","Nozes"
"364417060531553221_1161231","Washington","gossage","1161231","51","36","77","","My students and I outside the White House, after our tour"
"364418081048568653_54582119","Washington","pedrojm13","54582119","104","10","36","","Yum"
"364419082715472726_54582119","Washington","pedrojm13","54582119","37","11","24","","DC"
"364429358189238886_7421525","Washington","_l0vebug","7421525","77","100","58","","#wholefoods #bag @l0ve_beee"
"364429312277730978_28235884","Washington","panda_linzl","28235884","233","240","209","",""
"364428835000839917_280162202","Washington","y2tre","280162202","138","33","47","","@mikechopp @ginetastic 
@perm521 @seanvmi38 
@scottie0923"
"364428900642072848_261787569","Washington","kathleenlandymckenna","261787569","44","24","52","","super small"
"364427963232044092_284552704","Washington","kingrogue","284552704","236","230","216","","Why is this my life right now!? Smh...."
"364424292838399176_33507550","Washington","lifeofjuantwo","33507550","45","43","48","","Philadelphia Gunboat"
"364427729709143450_16766892","Washington","cstipe13","16766892","203","168","112","","Mmmmmm dirty chai. My boss is awesome."
"364428308465068300_261787569","Washington","kathleenlandymckenna","261787569","8","8","68","","Welcome to the world Emma Blue! A proud mama and a thrilled big sis :)"
"364424642590414098_243335004","Washington","miyagifoodtruck","243335004","174","148","25","","We're out here !! Between"
"364428556573858396_7421525","Washington","_l0vebug","7421525","126","139","121","","#think"
"364422040312514066_22712464","Washington","theoutletdivide","22712464","53","49","46","","Not So Mini"
"364422933512667717_174250463","Washington","sayra_jordan","174250463","60","36","50","","Vietnam memorial."
"364425744493414209_22225608","Washington","jonswaine","22225608","107","78","109","","#sorryfeminists"
"364418849623409414_196924255","Washington","getawaydriver","196924255","167","157","147","","D.C. From my view"
"364420958650940492_194036582","Washington","dancemotionusa","194036582","83","82","96","","Mint leaves wit water and raw honey #movewitme #dancemotionusa #dancelife  @soflossii @krowzo@yahoo"
"364425064959976672_52293080","Washington","kaaiiit","52293080","250","50","76","","Writing my Tuesday priority to do list on bright red paper so I'm scared into doing everything."
"364420453355255303_5242076","Washington","dede_","5242076","51","35","20","","ManhÃ£ de inverno"
"364419747557168488_221544628","Washington","melissagaletto","221544628","170","42","55","","Inaccurate title, but ""wooooooo!"" nonetheless"
"364419082715472726_54582119","Washington","pedrojm13","54582119","37","11","24","","DC"
"364423482565490203_5242076","Washington","dede_","5242076","28","42","51","","Nozes"
"364432828597224122_174250463","Washington","sayra_jordan","174250463","47","44","51","",""
"364433200237724350_174250463","Washington","sayra_jordan","174250463","190","182","171","","World War II monument."
"364432905908382412_40017169","Washington","igdawarner","40017169","225","219","187","","#latte#coffee#starbucks"
"364433062170076703_725904","Washington","jessieisarobot","725904","60","41","60","","At the White House with Rivers"
"364431723745495875_3548825","Washington","vermontave","3548825","107","14","6","","Creeper!"
"364431759796636119_3440801","Washington","mightymodest","3440801","56","36","61","","Washington Monument"
"364429312277730978_28235884","Washington","panda_linzl","28235884","233","240","209","",""
"364431178024087028_4513322","Washington","jadeztone","4513322","171","170","140","","Classmate. Arabic teacher! Can u believe that?"
"364431568947069609_174250463","Washington","sayra_jordan","174250463","79","60","64","",""
"364429891891705639_6203916","Washington","mahogany84","6203916","254","254","254","","#repost @briclynent presents @dawnrichard ""Golden Heart"" Tour feat. @aaroncamper & @eyesofbk 2.24.13 The Howard Theatre!! Tickets on sale now TheHowardTheatre.com Get yours today!!"
"364428900642072848_261787569","Washington","kathleenlandymckenna","261787569","44","24","52","","super small"
"364432126629815270_30400167","Washington","jcoronado71","30400167","241","244","227","",""
"364431329528492451_33201131","Washington","papabuena","33201131","7","6","74","",""
"364428835000839917_280162202","Washington","y2tre","280162202","138","33","47","","@mikechopp @ginetastic 
@perm521 @seanvmi38 
@scottie0923"
"364432006010020836_30400167","Washington","jcoronado71","30400167","139","138","108","",""
"364429358189238886_7421525","Washington","_l0vebug","7421525","77","100","58","","#wholefoods #bag @l0ve_beee"
"364428308465068300_261787569","Washington","kathleenlandymckenna","261787569","8","8","68","","Welcome to the world Emma Blue! A proud mama and a thrilled big sis :)"
"364431016191376270_593629","Washington","thekatlove","593629","86","62","75","","Greetings from the White House #DC"
"364427963232044092_284552704","Washington","kingrogue","284552704","236","230","216","","Why is this my life right now!? Smh...."
"364428556573858396_7421525","Washington","_l0vebug","7421525","126","139","121","","#think"
"364433731375099651_7894634","Washington","andrewjh","7894634","134","117","97","","On Tuesdays we wear stripes: #meangirls @terri_rupar and @katherinemyrick"
"364433200237724350_174250463","Washington","sayra_jordan","174250463","190","182","171","","World War II monument."
"364433062170076703_725904","Washington","jessieisarobot","725904","60","41","60","","At the White House with Rivers"
"364432905908382412_40017169","Washington","igdawarner","40017169","225","219","187","","#latte#coffee#starbucks"
"364431759796636119_3440801","Washington","mightymodest","3440801","56","36","61","","Washington Monument"
"364434538407099932_10957270","Washington","analisapiol","10957270","101","107","119","","Being goofy last night while waiting for the metro"
"364432828597224122_174250463","Washington","sayra_jordan","174250463","47","44","51","",""
"364431329528492451_33201131","Washington","papabuena","33201131","7","6","74","",""
"364431568947069609_174250463","Washington","sayra_jordan","174250463","79","60","64","",""
"364431723745495875_3548825","Washington","vermontave","3548825","107","14","6","","Creeper!"
"364429358189238886_7421525","Washington","_l0vebug","7421525","77","100","58","","#wholefoods #bag @l0ve_beee"
"364432006010020836_30400167","Washington","jcoronado71","30400167","139","138","108","",""
"364432126629815270_30400167","Washington","jcoronado71","30400167","241","244","227","",""
"364429312277730978_28235884","Washington","panda_linzl","28235884","233","240","209","",""
"364431178024087028_4513322","Washington","jadeztone","4513322","171","170","140","","Classmate. Arabic teacher! Can u believe that?"
"364428835000839917_280162202","Washington","y2tre","280162202","138","33","47","","@mikechopp @ginetastic 
@perm521 @seanvmi38 
@scottie0923"
"364429891891705639_6203916","Washington","mahogany84","6203916","254","254","254","","#repost @briclynent presents @dawnrichard ""Golden Heart"" Tour feat. @aaroncamper & @eyesofbk 2.24.13 The Howard Theatre!! Tickets on sale now TheHowardTheatre.com Get yours today!!"
"364428900642072848_261787569","Washington","kathleenlandymckenna","261787569","44","24","52","","super small"
"364431016191376270_593629","Washington","thekatlove","593629","86","62","75","","Greetings from the White House #DC"
"364428556573858396_7421525","Washington","_l0vebug","7421525","126","139","121","","#think"
"364437627193228867_270172270","Washington","hre16","270172270","165","180","125","","home #dupont"
"364438159490872787_5740828","Washington","hinesn","5740828","16","11","8","","Just discovered that the National Gallery provides a easel etc if you fancy knocking up a quick copy"
"364436979323966003_1781987","Washington","baldwinr908","1781987","246","246","246","","Can't wait to watch @bgon750 cry during the beat down of the Magic."
"364431329528492451_33201131","Washington","papabuena","33201131","7","6","74","",""
"364431759796636119_3440801","Washington","mightymodest","3440801","56","36","61","","Washington Monument"
"364434538407099932_10957270","Washington","analisapiol","10957270","101","107","119","","Being goofy last night while waiting for the metro"
"364432905908382412_40017169","Washington","igdawarner","40017169","225","219","187","","#latte#coffee#starbucks"
"364433731375099651_7894634","Washington","andrewjh","7894634","134","117","97","","On Tuesdays we wear stripes: #meangirls @terri_rupar and @katherinemyrick"
"364433062170076703_725904","Washington","jessieisarobot","725904","60","41","60","","At the White House with Rivers"
"364432006010020836_30400167","Washington","jcoronado71","30400167","139","138","108","",""
"364432828597224122_174250463","Washington","sayra_jordan","174250463","47","44","51","",""
"364431723745495875_3548825","Washington","vermontave","3548825","107","14","6","","Creeper!"
"364433200237724350_174250463","Washington","sayra_jordan","174250463","190","182","171","","World War II monument."
"364436560965533827_175960255","Washington","ivorina_latrice","175960255","5","5","5","","#repost #goodstuff #truth @kevinhart4real"
"364431568947069609_174250463","Washington","sayra_jordan","174250463","79","60","64","",""
"364431178024087028_4513322","Washington","jadeztone","4513322","171","170","140","","Classmate. Arabic teacher! Can u believe that?"
"364429358189238886_7421525","Washington","_l0vebug","7421525","77","100","58","","#wholefoods #bag @l0ve_beee"
"364432126629815270_30400167","Washington","jcoronado71","30400167","241","244","227","",""
"364431016191376270_593629","Washington","thekatlove","593629","86","62","75","","Greetings from the White House #DC"
"364429891891705639_6203916","Washington","mahogany84","6203916","254","254","254","","#repost @briclynent presents @dawnrichard ""Golden Heart"" Tour feat. @aaroncamper & @eyesofbk 2.24.13 The Howard Theatre!! Tickets on sale now TheHowardTheatre.com Get yours today!!"
"364440320441105376_225628629","Washington","chrisgellner","225628629","97","90","82","","2 years in a row!"
"364440466225488894_2087423","Washington","jessimccullough","2087423","147","9","6","","good afternoon"
"364438159490872787_5740828","Washington","hinesn","5740828","16","11","8","","Just discovered that the National Gallery provides a easel etc if you fancy knocking up a quick copy"
"364439559192459350_20204365","Washington","seanschofield","20204365","0","0","75","",""
"364433062170076703_725904","Washington","jessieisarobot","725904","60","41","60","","At the White House with Rivers"
"364434538407099932_10957270","Washington","analisapiol","10957270","101","107","119","","Being goofy last night while waiting for the metro"
"364436979323966003_1781987","Washington","baldwinr908","1781987","246","246","246","","Can't wait to watch @bgon750 cry during the beat down of the Magic."
"364436560965533827_175960255","Washington","ivorina_latrice","175960255","5","5","5","","#repost #goodstuff #truth @kevinhart4real"
"364431759796636119_3440801","Washington","mightymodest","3440801","56","36","61","","Washington Monument"
"364432828597224122_174250463","Washington","sayra_jordan","174250463","47","44","51","",""
"364431568947069609_174250463","Washington","sayra_jordan","174250463","79","60","64","",""
"364432905908382412_40017169","Washington","igdawarner","40017169","225","219","187","","#latte#coffee#starbucks"
"364437627193228867_270172270","Washington","hre16","270172270","165","180","125","","home #dupont"
"364431723745495875_3548825","Washington","vermontave","3548825","107","14","6","","Creeper!"
"364433200237724350_174250463","Washington","sayra_jordan","174250463","190","182","171","","World War II monument."
"364432006010020836_30400167","Washington","jcoronado71","30400167","139","138","108","",""
"364433731375099651_7894634","Washington","andrewjh","7894634","134","117","97","","On Tuesdays we wear stripes: #meangirls @terri_rupar and @katherinemyrick"
"364432126629815270_30400167","Washington","jcoronado71","30400167","241","244","227","",""
"364431329528492451_33201131","Washington","papabuena","33201131","7","6","74","",""
"364431178024087028_4513322","Washington","jadeztone","4513322","171","170","140","","Classmate. Arabic teacher! Can u believe that?"
"364441379265582895_23441284","Washington","reginarosefong","23441284","85","148","227","","Makes you feel infinite doesn't it? #viewfromthetop #alaskanairlines #horizon"
"364442542076451532_268165117","Washington","seulimao","268165117","206","176","150","","Arte nos corredores do museu."
"364443110828779012_284999712","Washington","cnc99cnc","284999712","218","219","213","",""
"364441521813346927_231461429","Washington","aledford22","231461429","67","56","34","","DINOSAURS!!!!!!!!!"
"364441762492046723_33507550","Washington","lifeofjuantwo","33507550","51","40","38","","DINOSAURS!!!"
"364436979323966003_1781987","Washington","baldwinr908","1781987","246","246","246","","Can't wait to watch @bgon750 cry during the beat down of the Magic."
"364441384544987882_2009185","Washington","kaartune","2009185","251","238","72","","à¹„à¸­à¹ˆà¸«à¸­à¸à¸à¸à¸à¸à¸à¸"
"364439559192459350_20204365","Washington","seanschofield","20204365","0","0","75","",""
"364440320441105376_225628629","Washington","chrisgellner","225628629","97","90","82","","2 years in a row!"
"364442099921886793_11790678","Washington","ovipack88","11790678","254","252","240","","At the wine fest acting up! Rasta @purrrr3 @peaceloveandpositivevibes"
"364436560965533827_175960255","Washington","ivorina_latrice","175960255","5","5","5","","#repost #goodstuff #truth @kevinhart4real"
"364441919554254463_46239796","Washington","warburton_m","46239796","23","12","10","","Flashback to #DC take me back! #capitol #vacation @drivi86"
"364433731375099651_7894634","Washington","andrewjh","7894634","134","117","97","","On Tuesdays we wear stripes: #meangirls @terri_rupar and @katherinemyrick"
"364437627193228867_270172270","Washington","hre16","270172270","165","180","125","","home #dupont"
"364441041602375492_7894634","Washington","andrewjh","7894634","8","9","13","","We all wish we looked as dapper riding the #lstreetcycletrack #bikedc"
"364433200237724350_174250463","Washington","sayra_jordan","174250463","190","182","171","","World War II monument."
"364433062170076703_725904","Washington","jessieisarobot","725904","60","41","60","","At the White House with Rivers"
"364434538407099932_10957270","Washington","analisapiol","10957270","101","107","119","","Being goofy last night while waiting for the metro"
"364440466225488894_2087423","Washington","jessimccullough","2087423","147","9","6","","good afternoon"
"364438159490872787_5740828","Washington","hinesn","5740828","16","11","8","","Just discovered that the National Gallery provides a easel etc if you fancy knocking up a quick copy"
"364444038169026163_16521206","Washington","rondonichikawa","16521206","145","130","99","","#dc #washington #washingtondc #artsy #architecture #archives #rise"
"364443607497971526_23441284","Washington","reginarosefong","23441284","235","222","177","","Une rose pour un ami. Ink. Paris. #lepetitprince #drawing #blackandwhite"
"364443110828779012_284999712","Washington","cnc99cnc","284999712","218","219","213","",""
"364441919554254463_46239796","Washington","warburton_m","46239796","23","12","10","","Flashback to #DC take me back! #capitol #vacation @drivi86"
"364444570528243098_33507550","Washington","lifeofjuantwo","33507550","126","45","0","","Dinosaurs #DC"
"364436560965533827_175960255","Washington","ivorina_latrice","175960255","5","5","5","","#repost #goodstuff #truth @kevinhart4real"
"364441379265582895_23441284","Washington","reginarosefong","23441284","85","148","227","","Makes you feel infinite doesn't it? #viewfromthetop #alaskanairlines #horizon"
"364441762492046723_33507550","Washington","lifeofjuantwo","33507550","51","40","38","","DINOSAURS!!!"
"364440320441105376_225628629","Washington","chrisgellner","225628629","97","90","82","","2 years in a row!"
"364441521813346927_231461429","Washington","aledford22","231461429","67","56","34","","DINOSAURS!!!!!!!!!"
"364441384544987882_2009185","Washington","kaartune","2009185","251","238","72","","à¹„à¸­à¹ˆà¸«à¸­à¸à¸à¸à¸à¸à¸à¸"
"364440466225488894_2087423","Washington","jessimccullough","2087423","147","9","6","","good afternoon"
"364441041602375492_7894634","Washington","andrewjh","7894634","8","9","13","","We all wish we looked as dapper riding the #lstreetcycletrack #bikedc"
"364436979323966003_1781987","Washington","baldwinr908","1781987","246","246","246","","Can't wait to watch @bgon750 cry during the beat down of the Magic."
"364439559192459350_20204365","Washington","seanschofield","20204365","0","0","75","",""
"364439607288932653_283195649","Washington","ingredientsforlife","283195649","114","69","38","","Lunchtyme!  Mixed Greens, choppier Cilantro, Cashews and Pecans, Sunflower Seeds, diced Spring Onions, Black Beans, JalapeÃ±os, Green Olives, Avocado, Tomatoes, Raisins and a whole lot of Sunshine! #green #healthy #vegan #weightloss #beauty #nutrition #recipe #vegetarian"
"364437627193228867_270172270","Washington","hre16","270172270","165","180","125","","home #dupont"
"364442099921886793_11790678","Washington","ovipack88","11790678","254","252","240","","At the wine fest acting up! Rasta @purrrr3 @peaceloveandpositivevibes"
"364438159490872787_5740828","Washington","hinesn","5740828","16","11","8","","Just discovered that the National Gallery provides a easel etc if you fancy knocking up a quick copy"
"364442542076451532_268165117","Washington","seulimao","268165117","206","176","150","","Arte nos corredores do museu."
"364446916871121414_242201465","Washington","koja21","242201465","138","108","100","",""
"364445436619509157_210813570","Washington","pink_imani","210813570","105","65","57","","Niro and satara"
